id,sku,name,en description,,es description
964,JSLA66,Post Baseplate Cover,"<p>Stainless Steel Post Baseplate Cover to suit &oslash;38.1mm x 1.5mm tube.</p>
<p>&oslash;38mm tube is used tube for handrails and barriers where a smaller diameter is required</p>",,
3384,JS-DF22S,Projection Door Stop,"<p>Stainless Steel Projection Door Stop.</p>
<p>Used for stopping doors from opening too far, fixed to a wall or skirting</p>",,
340,JSK18,Pull Handle,"<p>Stainless Steel Pull Handles</p> <p>Perfect for cabinet, wardrobe or sliding doors. The flush finish is ideal where space is at a premium. With countersunk holes the fixings will also finish flush.</p> <p>The sprung nature of these handles will prevent anything catching on this handle after use as it springs back flat</p>",,
342,JSK20,Pull Handle,"<p>Stainless Steel Pull Handles</p> <p>Perfect for cabinet, wardrobe or sliding doors. The flush finish is ideal where space is at a premium. With countersunk holes the fixings will also finish flush.</p><p>The sprung nature of these handles will prevent anything catching on this handle after use as it springs back flat</p>",,
240,JSHL01,Standard Quick Link,<p>Stainless Steel Quick Link.</p> <p>Used for joining 2 pieces of chain together or just as a fastener for other applications.</p> <p><strong>Please note that this product hasn't been load tested.</strong></p>,,
574,JSPR01,Raised Hinge,<p>Stainless Steel Raised Hinge</p> <p>This hinge is great for offsetting the door or hatch from a surface to helping to avoid obstructions.</p> <p><strong>Please note that this part hasn't been load tested</strong></p>,,
576,JSPR03,4 Inch Rebated Stormproof Hinge,"<p>Stainless Steel Rebated Storm Proof Hinge, also know as a cranked hinge</p> <p>This hinge is commonly used to product storm section windows and doors</p> <p><strong>Please note that this hinge has not been load tested</strong></p>",,
333,JSK12,Recessed Plate Handle,"<p>Stainless Steel Recessed Plate Handle</p> <p>This handle is perfect of sliding doors or wardrobes when hidden fixings are required.</p> <p>The welded studs on the back of the handle are perfect for doors, nuts are supplied</p>",,
1018,JSLB04,Rectangular Base,"<p>Stainless Steel Rectangular Base to suit &oslash;25.4 x 1.5mm tube.</p>
<p>&oslash;25.4mm tube is most commonly used on boats due being 316 grade Stainless Steel.</p>",,
3170,JS2BB01,Render Stop Bead,"<p>Stainless Steel Render Stop Bead. Perfect for forming and protecting the edge of Render</p>
<p>We can also supply Stainless Steel Diamond Lath expanded metal sheet. Email us on <a href=""mailto:sales@metalhardware.co.uk?Subject=Diamond%20Lathe%20Enquiry"">sales@metalhardware.co.uk</a> for more information.</p>",,
1116,JSLC10,Pig Nose Fixing,"<p>Stainless Steel replacement fixing for our pig nose fixings.</p>
<p>These are great for attaching glass to the outside of a wall or the side of a handrail tube</p>",,
1118,JSLC12,"Pig Nose Clamp Rubber - To Suit JSLC07, 08 and 09","<p>Stainless Steel replacement rubbers for our pig nose fixings.</p>
<p>These are great for attaching glass to the outside of a wall or the side of a handrail tube</p>",,
3382,JS-DF21S,Single Robe Hook,"<p>Stainless Steel Robe Hook.</p>
<p>Perfect for bathrooms or bedrooms where a robe or dressing gown would need to be hung up.</p>
<p>Could also be used for hanging towels in a bathroom or kitchen</p>",,
729,JSV33,Rotary Shutter Vent,"<p>Stainless Steel Rotary Shutter Vent.</p>
<p>A perfect vent for precise control over airflow</p>",,
1027,JSLB13,Round Base 30°,"<p>Stainless Steel Round Base 30&deg; to suit &oslash;25.4 x 1.5mm tube.</p>
<p>&oslash;25.4mm tube is most commonly used on boats due being 316 grade Stainless Steel.</p>",,
1029,JSLB15,Round Base 45°,"<p>Stainless Steel Round Base 45&deg; to suit &oslash;25.4 x 1.5mm tube.</p>
<p>&oslash;25.4mm tube is most commonly used on boats due being 316 grade Stainless Steel.</p>",,
1028,JSLB14,Round Base 90°,"<p>Stainless Steel Round Base 90&deg; to suit &oslash;25.4 x 1.5mm tube.</p>
<p>&oslash;25.4mm tube is most commonly used on boats due being 316 grade Stainless Steel.</p>",,
1121,JSLA41,Round Base Saddle Bracket,"<p>Stainless Steel Round Base Saddle Bracket to suit &oslash;50.8mm x 1.5mm or &oslash;48mm tube.</p>
<p>&oslash;50.8mm tube is used tube for handrails and barriers where a larger diameter is required</p>",,
496,JSPB22,Round Butt Hinge,<p>Stainless Steel Round Butt Hinge.</p> <p>This hinge can be used in a variety of locations from doors to hatches. Butt Hinges are commonly fastened to the edge of the door which 'butts' against the frame instead of on the face.</p> <p><strong>Please note that this product has not been load tested</strong></p>,,
3132,JSSR01,Round Insert Design Sink,"<p>Stainless Steel Round Insert Design Sink.</p>
<p>This sink is perfect for places that need a sink to slot into a hole in a worktop.</p>",,
1092,JSLA35,Round-back &oslash;12mm Bar Socket,"<p>Stainless Steel Round-back &oslash;12mm Bar Socket.</p>
<p>Used along with our tube to create a handrail installation with &oslash;12mm bars instead of wire or glass</p>",,
1088,JSLC01,Round-back Button Glass Clamp for 10mm Glass,"<p>Stainless Steel Round-back Button Glass Clamp (for 10mm Glass) to suit &oslash;50.8mm x 1.5mm or &oslash;48mm tube and 10mm glass.</p>
<p>&oslash;50.8mm tube is used tube for handrails and barriers where a larger diameter is required</p>",,
1094,JSLD11,Round-back D Glass Clamp for 10mm Glass,"<p>Stainless Steel Round-back D Glass Clamp (for 10mm Glass) to suit &oslash;42.4mm x 2mm tube and 10mm Glass, we are able to supply rubbers to make this clamp suit 8 or 6mm glass.</p>
<p>&oslash;42.4mm tube is the most commonly used tube for handrails</p>",,
1096,JSLC03,Round-back D Glass Clamp for 10mm Glass,"<p>Stainless Steel Round-back D Glass Clamp for 10mm Glass to suit &oslash;50.8mm x 1.5mm or &oslash;48mm tube and 10mm glass. We are able to supply rubbers for both 8 and 6mm glass</p>
<p>&oslash;50.8mm tube is used tube for handrails and barriers where a larger diameter is required</p>",,
1100,JSLA38,Round-back Glass Adapter,"<p>Stainless Steel Round-back Glass Adapter to suit &oslash;50.8mm x 1.5mm tube.</p>
<p>&oslash;50.8mm tube is used tube for handrails and barriers where a larger diameter is required</p>",,
2911,JS-TR04,Rounded Trim,"<p>Stainless Steel Rounded Trim, 2.4m Long Lengths.</p>
<p>Used in bathrooms or kitchens to edge the tile.</p>
<p>Please note that this trim is for &lt;10mm thick tiles or below to allow for the grout under the tile as well as the tile itself.</p>",,
2908,JS-TR01,Rounded Trim,"<p>Stainless Steel Rounded Trim, 2.4m Long Lengths.</p>
<p>Used in bathrooms or kitchens to edge the tile.</p>
<p>Please note that this trim is for &lt;4mm thick tiles or below to allow for the grout under the tile as well as the tile itself.</p>",,
2909,JS-TR02,Rounded Trim,"<p>Stainless Steel Rounded Trim, 2.4m Long Lengths.</p>
<p>Used in bathrooms or kitchens to edge the tile.</p>
<p>Please note that this trim is for &lt;6mm thick tiles or below to allow for the grout under the tile as well as the tile itself.</p>",,
2910,JS-TR03,Rounded Trim,"<p>Stainless Steel Rounded Trim, 2.4m Long Lengths.</p>
<p>Used in bathrooms or kitchens to edge the tile.</p>
<p>Please note that this trim is for &lt;8mm thick tiles or below to allow for the grout under the tile as well as the tile itself.</p>",,
958,JSLA60,Saddle Post Bracket,"<p>Stainless Steel Saddle Post Bracket to suit &oslash;38.1mm x 1.5mm tube.</p>
<p>&oslash;38mm tube is used tube for handrails and barriers where a smaller diameter is required</p>",,
1058,JSLD12,Saddle Post Bracket,"<p>Stainless Steel Saddle Post Bracket to suit &oslash;42.4mm x 2mm tube.</p>
<p>&oslash;42.4mm tube is the most commonly used tube for handrails and barriers because the diameter suits many hand sizes</p>",,
1417,JS2C06,Safety Pin Bolt Down,"<p>Stainless Steel Safety Pin Bolted Cycle Stand.</p>
<p>This cycle stand comes with a flange on the bottom of the stand for bolting down to the floor.</p>
<p>Great for locations that want more than a normal stand</p>",,
1432,JS2C22,Safety Pin Submerged,"<p>Stainless Steel Safety Pin Submerged Cycle Stand.</p>
<p>This cycle stand is suited for submerging into the floor for a seamless look and finish</p>
<p>Great for locations that want more than a normal stand</p>",,
3343,JS-DF01S,Thumbturn & Indicating Release,"<p>Stainless Steel Satin finish Thumbturn &amp; Indicating Release.</p>
<p>Perfect for toilets or doors that need to be locked with the status shown</p>",,
3347,JS-DF03S,Thumbturn & Non Indicating Release,"<p>Stainless Steel Satin finish Thumbturn &amp; Non Indicating Release.</p>
<p>Perfect for toilets or doors that need to be locked.</p>",,
3349,JS-DF04S,Disabled Thumbturn & Indicating Release,"<p>Stainless Steel Satin finish&nbsp;Disabled Thumbturn &amp; Indicating Release.</p>
<p>Perfect for toilets or doors that need to be locked with the status shown.</p>",,
348,JSKB01S,Bar Handle,<p>Stainless Steel Satin Polished Bar Handle.</p><p>Solid handles with threaded holes to fix to most surfaces. Adds a great look to kitchens cupboards or wardrobes</p>,,
1748,JSDR22,Double Height Pull Handle,"<p>Stainless Steel Satin polished Double Height Drawer with Pull Handle.</p>
<p>Perfect for kitchens with stainless steel worktops or restaurant kitchens. This drawer will fit a double height gastronorm container in. Great for prep work.</p>",,
1749,JSDR23,Double Height Recess Handle,"<p>Stainless Steel Satin polished Double Height Drawer with Recess Handle.</p>
<p>Perfect for kitchens with stainless steel worktops or restaurant kitchens. This drawer will fit a double height gastronorm container in. Great for prep work.</p>",,
3410,JSDF39,Drop Bolt,"<p>Stainless Steel Satin Polished Drop Bolt</p>
<p>Perfect for doors or gates that need to be kept in a certain position or locked shut/open</p>",,
3390,JS-DF25S,Finger Plate,"<p>Stainless Steel Satin Polished Finger Plate</p>
<p>Perfect for doors that need to be pushed</p>",,
1762,JSMC03,Mailbox,"<p>Stainless Steel Satin Polished Mailbox.</p>
<p>Waterproof mailbox with a clear, plastic covered hole for a name tag.</p>
<p>Also called a letterbox</p>",,
3315,JSTS01,Satin Polished Sheet - 1.0mm Satin Finish,"<p>Stainless Steel Satin Polished Sheet, also known as a brushed finish and is available in both 304 AND 316 grades.</p>
<p>Sheets come in sizes up to 4000x2000mm and we are able to cut any of our sheet to size.</p>
<p>Please note that these products are not available for purchase online due to the fluctuating price of the material and the different costs for delivery, sorry for any inconvenience.</p>
<p>If you would like to order some of our sheet please Email us on: <a href=""mailto:sales@metalhardware.co.uk?Subject=Sheet%20Product%20Enquiry"" target=""_top""><strong>sales@metalhardware.co.uk</strong></a></p>",,
1746,JSDR20,Single Height Pull Handle,"<p>Stainless Steel Satin polished Single Height Drawer with Pull Handle.</p>
<p>Perfect for kitchens with stainless steel worktops or restaurant kitchens. This drawer will fit a single height gastronorm container in. Great for prep work.</p>",,
1747,JSDR21,Single Height Recess Handle,"<p>Stainless Steel Satin polished Single Height Drawer with Recess Handle.</p>
<p>Perfect for kitchens with stainless steel worktops or restaurant kitchens. This drawer will fit a single height gastronorm container in. Great for prep work.</p>",,
3083,JS2S10S,Strips,"<p>Stainless Steel Satin Polished Strips. These strips are satin polished on 1 face.</p>
<p>If you cannot find the strip size or finish you're looking for please let us know and we're able to cut strips at most sizes, email us on: <a href=""mailto:sales@metalhardware.co.uk?Subject=Strip%20Enquiry"">sales@metalhardware.co.uk</a></p>",,
355,JSKB07S,Tube Handle,<p>Stainless Steel Satin Polished Tube Handle.</p> <p>Our handles look great in kitchens or bedrooms.</p> <p>Please note that some unseen parts are made from aluminium or brass. Supplied fixings are made from zinc plated steel</p>,,
968,JSLA43,Scallop End,"<p>Stainless Steel Scallop End to suit &oslash;50.8mm x 1.5mm tube.</p>
<p>&oslash;50.8mm tube is used tube for handrails and barriers where a larger diameter is required</p>",,
961,JSLA63,Scallop,"<p>Stainless Steel Scallop to suit &oslash;38.1mm x 1.5mm tube.</p>
<p>&oslash;38mm tube is used tube for handrails and barriers where a smaller diameter is required</p>",,
1065,JSLD21,Scallop,"<p>Stainless Steel Scallop to suit &oslash;42.4mm x 2mm tube.</p>
<p>&oslash;42.4mm tube is the most commonly used tube for handrails and barriers because the diameter suits many hand sizes</p>",,
319,JSHW06,Screw Hook,<p>Stainless Steel Screw Hook with Metric Thread.</p> <p>Great for hanging pictures or single coats.</p> <p><strong>Please note that this product hasn't been load tested</strong></p>,,
1766,JSMC10,Security Wire,"<p>Stainless Steel Security Wire.</p>
<p>Perfect for fixing something down that shouldn't be removed from its location</p>",,
1442,JS2C33,Toast Rack Self Assembly,"<p>Stainless Steel Self Assembly Toast Rack Cycle Stand.</p>
<p>Perfect for tight spaces where density is key.</p>
<p>Also can be purchased as a fully welded product</p>",,
